index,dx,dy,dz,Bx,By,Bz,Bmod,
1122.0,0.0,0.0,10.0,429.09000000000003,24.19,9.479999999999999,429.87585952225794,
1123.0,10.0,0.0,-100.0,428.04,23.81,12.379999999999999,428.8804286744733,
1124.0,0.0,0.0,10.0,427.88,23.999999999999996,12.030000000000001,428.72137257197704,
1125.0,0.0,0.0,10.0,427.81,24.150000000000002,11.84,428.65464444002004,
1126.0,0.0,0.0,10.0,427.81,24.11,11.68,428.64800314477145,
1127.0,0.0,0.0,10.0,427.88,24.150000000000002,11.37,428.7117840694375,
1128.0,0.0,0.0,10.0,428.0,24.150000000000002,11.290000000000001,428.8294376555789,
1129.0,0.0,0.0,10.0,428.12,24.08,11.06,428.93927822012296,
1130.0,0.0,0.0,10.0,428.27,24.04,10.82,429.0806298354658,
1131.0,0.0,0.0,10.0,428.47,23.96,10.660000000000002,429.2717765006221,
1132.0,0.0,0.0,10.0,428.78,23.92,10.35,429.5713878972853,
1133.0,0.0,0.0,10.0,429.4,23.89,10.19,430.1847605390037,
1134.0,10.0,0.0,-100.0,428.27,23.700000000000003,11.92,429.0908636874013,
1135.0,0.0,0.0,10.0,428.07,23.81,11.73,428.89210053345585,
1136.0,0.0,0.0,10.0,428.0,23.96,11.65,428.82840869046913,
1137.0,0.0,0.0,10.0,428.0,23.89,11.53,428.8212599673668,
1138.0,0.0,0.0,10.0,428.04,23.999999999999996,11.25,428.859888658289,
1139.0,0.0,0.0,10.0,428.07,23.96,11.26,428.88785725408457,
1140.0,0.0,0.0,10.0,428.21999999999997,23.92,11.06,429.03013693678906,
1141.0,0.0,0.0,10.0,428.41999999999996,23.770000000000003,10.9,429.2173334104763,
1142.0,0.0,0.0,10.0,428.65,23.73,10.790000000000001,429.44191632862294,
1143.0,0.0,0.0,10.0,429.0,23.62,10.56,429.77949927840905,
1144.0,0.0,0.0,10.0,429.39,23.66,10.549999999999999,430.1707454023344,
1145.0,10.0,0.0,-100.0,428.38,23.509999999999998,11.58,429.1808953110565,
1146.0,0.0,0.0,10.0,428.23,23.66,11.5,429.03726936013385,
1147.0,0.0,0.0,10.0,428.15,23.85,11.42,428.9658044646449,
1148.0,0.0,0.0,10.0,428.07,23.700000000000003,11.37,428.87631293882384,
1149.0,0.0,0.0,10.0,428.1,23.85,11.219999999999999,428.91062110887395,
1150.0,0.0,0.0,10.0,428.18,23.88,11.180000000000001,428.9910945462621,
1151.0,0.0,0.0,10.0,428.34,23.73,11.069999999999999,429.1396199373812,
