index,dx,dy,dz,Bx,By,Bz,Bmod,
1040.0,0.0,0.0,10.0,427790.00000000006,22210.0,9970.0,428482.1689405524,
1041.0,0.0,0.0,10.0,427830.0,22250.0,9930.0,428523.2505944106,
1042.0,0.0,0.0,10.0,427909.99999999994,22360.000000000004,10049.999999999998,428611.6426323484,
1043.0,0.0,0.0,10.0,428030.0,22360.000000000004,10089.999999999998,428732.3857606281,
1044.0,0.0,0.0,10.0,428300.0,22400.000000000004,10160.0,429005.6824798478,
1045.0,0.0,0.0,10.0,428650.0,22400.000000000004,10360.0,429359.8864589006,
1046.0,10.0,0.0,-100.0,428740.0,21800.0,8750.0,429383.0342479777,
1047.0,0.0,0.0,10.0,428350.0,21870.0,8900.0,429000.26736588404,
1048.0,0.0,0.0,10.0,428030.0,21990.0,9340.0,428696.25214130344,
1049.0,0.0,0.0,10.0,427840.0,21910.0,9380.0,428503.3233243355,
1050.0,0.0,0.0,10.0,427760.00000000006,22020.0,9530.0,428432.39711767837,
1051.0,0.0,0.0,10.0,427730.00000000006,22020.0,9680.0,428405.8072668951,
1052.0,0.0,0.0,10.0,427770.0,22100.0,9720.0,428450.76881714194,
1053.0,0.0,0.0,10.0,427810.0,22180.0,9880.0,428498.4981303902,
1054.0,0.0,0.0,10.0,427960.0,22290.0,10080.0,428658.6195330732,
1055.0,0.0,0.0,10.0,428190.0,22290.0,10200.0,428891.08197769744,
1056.0,0.0,0.0,10.0,428549.99999999994,22370.0,10500.0,429261.8890607457,
1057.0,10.0,0.0,-100.0,428540.0,21380.0,8040.000000000001,429148.31655268086,
1058.0,0.0,0.0,10.0,428160.0,21380.0,8310.0,428774.0035263332,
1059.0,0.0,0.0,10.0,427879.99999999994,21610.0,8870.0,428517.1681508221,
1060.0,0.0,0.0,10.0,427730.00000000006,21530.0,9060.0,428367.3393245569,
1061.0,0.0,0.0,10.0,427650.0,21680.0,9250.0,428299.08638707135,
1062.0,0.0,0.0,10.0,427610.0,21760.0,9490.0,428268.4552941064,
1063.0,0.0,0.0,10.0,427610.0,21870.0,9530.0,428274.94661724026,
1064.0,0.0,0.0,10.0,427650.0,21910.0,9680.0,428320.2925381892,
1065.0,0.0,0.0,10.0,427730.00000000006,22020.0,9880.0,428410.37300700374,
1066.0,0.0,0.0,10.0,427920.0,22100.0,10080.0,428608.8459189801,
1067.0,0.0,0.0,10.0,428270.0,22180.0,10510.0,428972.7326998769,
1068.0,10.0,0.0,-100.0,428040.0,20960.0,7440.0,428617.44808161975,
1069.0,0.0,0.0,10.0,427800.0,21080.0,8040.000000000001,428394.50043155317,
1070.0,0.0,0.0,10.0,427650.0,21230.000000000004,8590.0,428262.79724019923,
